/link|/description|/closed|/id|/title|/sources/id|/sources/url|/geometry/date|/geometry/magnitudeValue|/geometry/type|/geometry/magnitudeUnit|/geometry/coordinates/0|/geometry/coordinates/1|/categories/id|/categories/title
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2934"|"An iceberg about the size of Delaware has split off from the Larsen C ice shelf."||"EONET_2934"|"Iceberg A68A"|"NATICE"|"http://www.natice.noaa.gov/pub/icebergs/Iceberg_Tabular.csv"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2934"|"An iceberg about the size of Delaware has split off from the Larsen C ice shelf."||"EONET_2934"|"Iceberg A68A"|||"2017-07-12T00:00:00Z"||"Point"||-61.0411|-67.9887||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2934"|"An iceberg about the size of Delaware has split off from the Larsen C ice shelf."||"EONET_2934"|"Iceberg A68A"|||"2018-03-30T00:00:00Z"||"Point"||-60.29|-67.63||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2934"|"An iceberg about the size of Delaware has split off from the Larsen C ice shelf."||"EONET_2934"|"Iceberg A68A"|||"2018-08-24T00:00:00Z"||"Point"||-59.11|-67.44||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2934"|"An iceberg about the size of Delaware has split off from the Larsen C ice shelf."||"EONET_2934"|"Iceberg A68A"|||"2018-09-21T00:00:00Z"||"Point"||-58.38|-67.01||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2934"|"An iceberg about the size of Delaware has split off from the Larsen C ice shelf."||"EONET_2934"|"Iceberg A68A"|||"2019-01-25T00:00:00Z"||"Point"||-58.92|-66.6||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2934"|"An iceberg about the size of Delaware has split off from the Larsen C ice shelf."||"EONET_2934"|"Iceberg A68A"|||"2019-04-05T00:00:00Z"||"Point"||-59.58|-66.07||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2934"|"An iceberg about the size of Delaware has split off from the Larsen C ice shelf."||"EONET_2934"|"Iceberg A68A"|||"2019-06-14T00:00:00Z"||"Point"||-58.69|-65.74||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2934"|"An iceberg about the size of Delaware has split off from the Larsen C ice shelf."||"EONET_2934"|"Iceberg A68A"|||"2019-08-09T00:00:00Z"||"Point"||-58.06|-65.32||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2934"|"An iceberg about the size of Delaware has split off from the Larsen C ice shelf."||"EONET_2934"|"Iceberg A68A"|||"2019-09-27T00:00:00Z"||"Point"||-57.39|-64.93||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2934"|"An iceberg about the size of Delaware has split off from the Larsen C ice shelf."||"EONET_2934"|"Iceberg A68A"|||"2019-11-22T00:00:00Z"||"Point"||-56.34|-64.76||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2934"|"An iceberg about the size of Delaware has split off from the Larsen C ice shelf."||"EONET_2934"|"Iceberg A68A"|||"2019-12-20T00:00:00Z"||"Point"||-55.31|-64.31||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2934"|"An iceberg about the size of Delaware has split off from the Larsen C ice shelf."||"EONET_2934"|"Iceberg A68A"|||"2020-01-03T00:00:00Z"||"Point"||-54.07|-64.01||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2934"|"An iceberg about the size of Delaware has split off from the Larsen C ice shelf."||"EONET_2934"|"Iceberg A68A"|||"2020-01-17T00:00:00Z"||"Point"||-52.88|-63.85||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2934"|"An iceberg about the size of Delaware has split off from the Larsen C ice shelf."||"EONET_2934"|"Iceberg A68A"|||"2020-01-31T00:00:00Z"||"Point"||-52.07|-63.38||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2934"|"An iceberg about the size of Delaware has split off from the Larsen C ice shelf."||"EONET_2934"|"Iceberg A68A"|||"2020-02-21T00:00:00Z"|2132.0|"Point"|"NM^2"|-52.74|-62.89||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2934"|"An iceberg about the size of Delaware has split off from the Larsen C ice shelf."||"EONET_2934"|"Iceberg A68A"|||"2020-03-06T00:00:00Z"|2132.0|"Point"|"NM^2"|-53.23|-62.28||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2934"|"An iceberg about the size of Delaware has split off from the Larsen C ice shelf."||"EONET_2934"|"Iceberg A68A"|||"2020-03-20T00:00:00Z"|2132.0|"Point"|"NM^2"|-52.05|-61.8||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2934"|"An iceberg about the size of Delaware has split off from the Larsen C ice shelf."||"EONET_2934"|"Iceberg A68A"|||"2020-03-27T00:00:00Z"|2132.0|"Point"|"NM^2"|-51.06|-61.44||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2934"|"An iceberg about the size of Delaware has split off from the Larsen C ice shelf."||"EONET_2934"|"Iceberg A68A"|||"2020-04-10T00:00:00Z"|2132.0|"Point"|"NM^2"|-50.26|-61.0||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2934"|"An iceberg about the size of Delaware has split off from the Larsen C ice shelf."||"EONET_2934"|"Iceberg A68A"|||"2020-05-01T00:00:00Z"|2132.0|"Point"|"NM^2"|-50.37|-60.55||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2934"|"An iceberg about the size of Delaware has split off from the Larsen C ice shelf."||"EONET_2934"|"Iceberg A68A"|||"2020-05-29T00:00:00Z"|2132.0|"Point"|"NM^2"|-49.28|-60.22||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2934"|"An iceberg about the size of Delaware has split off from the Larsen C ice shelf."||"EONET_2934"|"Iceberg A68A"|||"2020-06-19T00:00:00Z"|2132.0|"Point"|"NM^2"|-48.99|-59.76||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2934"|"An iceberg about the size of Delaware has split off from the Larsen C ice shelf."||"EONET_2934"|"Iceberg A68A"|||"2020-07-31T00:00:00Z"|2132.0|"Point"|"NM^2"|-49.91|-59.28||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2934"|"An iceberg about the size of Delaware has split off from the Larsen C ice shelf."||"EONET_2934"|"Iceberg A68A"|||"2020-08-14T00:00:00Z"|2132.0|"Point"|"NM^2"|-49.73|-58.79||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2934"|"An iceberg about the size of Delaware has split off from the Larsen C ice shelf."||"EONET_2934"|"Iceberg A68A"|||"2020-08-21T00:00:00Z"|2132.0|"Point"|"NM^2"|-48.61|-59.0||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2934"|"An iceberg about the size of Delaware has split off from the Larsen C ice shelf."||"EONET_2934"|"Iceberg A68A"|||"2020-09-04T00:00:00Z"|2132.0|"Point"|"NM^2"|-49.68|-59.49||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2934"|"An iceberg about the size of Delaware has split off from the Larsen C ice shelf."||"EONET_2934"|"Iceberg A68A"|||"2020-09-25T00:00:00Z"|2132.0|"Point"|"NM^2"|-49.09|-58.87||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2934"|"An iceberg about the size of Delaware has split off from the Larsen C ice shelf."||"EONET_2934"|"Iceberg A68A"|||"2020-10-09T00:00:00Z"|2132.0|"Point"|"NM^2"|-47.93|-57.74||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2934"|"An iceberg about the size of Delaware has split off from the Larsen C ice shelf."||"EONET_2934"|"Iceberg A68A"|||"2020-10-16T00:00:00Z"|2132.0|"Point"|"NM^2"|-47.64|-56.87||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2934"|"An iceberg about the size of Delaware has split off from the Larsen C ice shelf."||"EONET_2934"|"Iceberg A68A"|||"2020-10-23T00:00:00Z"|2132.0|"Point"|"NM^2"|-46.61|-57.26||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2934"|"An iceberg about the size of Delaware has split off from the Larsen C ice shelf."||"EONET_2934"|"Iceberg A68A"|||"2020-10-30T00:00:00Z"|2132.0|"Point"|"NM^2"|-44.37|-56.84||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2934"|"An iceberg about the size of Delaware has split off from the Larsen C ice shelf."||"EONET_2934"|"Iceberg A68A"|||"2020-11-06T00:00:00Z"|2132.0|"Point"|"NM^2"|-42.84|-56.29||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2934"|"An iceberg about the size of Delaware has split off from the Larsen C ice shelf."||"EONET_2934"|"Iceberg A68A"|||"2020-11-13T00:00:00Z"|2132.0|"Point"|"NM^2"|-41.88|-56.27||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2934"|"An iceberg about the size of Delaware has split off from the Larsen C ice shelf."||"EONET_2934"|"Iceberg A68A"|||"2020-12-04T00:00:00Z"|2132.0|"Point"|"NM^2"|-40.86|-55.16||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2934"|"An iceberg about the size of Delaware has split off from the Larsen C ice shelf."||"EONET_2934"|"Iceberg A68A"|||"2020-12-11T00:00:00Z"|2132.0|"Point"|"NM^2"|-39.21|-55.02||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2934"|"An iceberg about the size of Delaware has split off from the Larsen C ice shelf."||"EONET_2934"|"Iceberg A68A"|||||||||"seaLakeIce"|"Sea and Lake Ice"
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2881"|||"EONET_2881"|"Iceberg B42"|"NATICE"|"http://www.natice.noaa.gov/pub/icebergs/Iceberg_Tabular.csv"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2881"|||"EONET_2881"|"Iceberg B42"|||"2017-04-21T00:00:00Z"||"Point"||-107.19|-74.63||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2881"|||"EONET_2881"|"Iceberg B42"|||"2017-09-15T00:00:00Z"||"Point"||-107.11|-74.08||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2881"|||"EONET_2881"|"Iceberg B42"|||"2017-10-27T00:00:00Z"||"Point"||-107.69|-73.66||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2881"|||"EONET_2881"|"Iceberg B42"|||"2017-12-29T00:00:00Z"||"Point"||-108.22|-73.18||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2881"|||"EONET_2881"|"Iceberg B42"|||"2018-02-23T00:00:00Z"||"Point"||-109.26|-72.74||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2881"|||"EONET_2881"|"Iceberg B42"|||"2018-04-20T00:00:00Z"||"Point"||-111.32|-72.55||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2881"|||"EONET_2881"|"Iceberg B42"|||"2018-08-31T00:00:00Z"||"Point"||-113.29|-72.33||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2881"|||"EONET_2881"|"Iceberg B42"|||"2018-09-21T00:00:00Z"||"Point"||-116.38|-72.46||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2881"|||"EONET_2881"|"Iceberg B42"|||"2018-10-19T00:00:00Z"||"Point"||-115.75|-73.28||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2881"|||"EONET_2881"|"Iceberg B42"|||"2019-03-15T00:00:00Z"||"Point"||-118.55|-73.72||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2881"|||"EONET_2881"|"Iceberg B42"|||"2019-03-29T00:00:00Z"||"Point"||-121.73|-73.4||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2881"|||"EONET_2881"|"Iceberg B42"|||"2019-04-12T00:00:00Z"||"Point"||-124.37|-73.04||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2881"|||"EONET_2881"|"Iceberg B42"|||"2020-04-17T00:00:00Z"|52.0|"Point"|"NM^2"|-126.5|-72.99||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2881"|||"EONET_2881"|"Iceberg B42"|||||||||"seaLakeIce"|"Sea and Lake Ice"
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2761"|||"EONET_2761"|"Aira Volcano, Japan"|"SIVolcano"|"http://volcano.si.edu/volcano.cfm?vn=282080"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2761"|||"EONET_2761"|"Aira Volcano, Japan"|||"2017-03-25T00:00:00Z"||"Point"||130.657|31.593||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2761"|||"EONET_2761"|"Aira Volcano, Japan"|||||||||"volcanoes"|"Volcanoes"
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2693"|||"EONET_2693"|"Ebeko Volcano, Russia"|"SIVolcano"|"http://volcano.si.edu/volcano.cfm?vn=290380"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2693"|||"EONET_2693"|"Ebeko Volcano, Russia"|||"2016-12-08T00:00:00Z"||"Point"||156.014|50.686||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2693"|||"EONET_2693"|"Ebeko Volcano, Russia"|||||||||"volcanoes"|"Volcanoes"
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2654"|||"EONET_2654"|"Sabancaya Volcano, Peru"|"EO"|"https://earthobservatory.nasa.gov/NaturalHazards/event.php?id=90273"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2654"|||"EONET_2654"|"Sabancaya Volcano, Peru"|"SIVolcano"|"http://volcano.si.edu/volcano.cfm?vn=354006"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2654"|||"EONET_2654"|"Sabancaya Volcano, Peru"|||"2016-11-07T00:00:00Z"||"Point"||-71.85|-15.78||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2654"|||"EONET_2654"|"Sabancaya Volcano, Peru"|||||||||"volcanoes"|"Volcanoes"
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_354"|"During 16 and 19-22 March, ash plumes from Dukono rose to altitudes of 1.5-2.4 km (5,000-8,000 ft)."||"EONET_354"|"Dukono Volcano, Indonesia"|"EO"|"http://earthobservatory.nasa.gov/NaturalHazards/view.php?id=87762"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_354"|"During 16 and 19-22 March, ash plumes from Dukono rose to altitudes of 1.5-2.4 km (5,000-8,000 ft)."||"EONET_354"|"Dukono Volcano, Indonesia"|"SIVolcano"|"http://volcano.si.edu/volcano.cfm?vn=268010"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_354"|"During 16 and 19-22 March, ash plumes from Dukono rose to altitudes of 1.5-2.4 km (5,000-8,000 ft)."||"EONET_354"|"Dukono Volcano, Indonesia"|||"2016-03-16T00:00:00Z"||"Polygon"|||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_354"|"During 16 and 19-22 March, ash plumes from Dukono rose to altitudes of 1.5-2.4 km (5,000-8,000 ft)."||"EONET_354"|"Dukono Volcano, Indonesia"|||||||||"volcanoes"|"Volcanoes"
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2871"|"D15B calved from D15 in January 2016."||"EONET_2871"|"Iceberg D15B"|"BYU_ICE"|"http://www.scp.byu.edu/data/iceberg/ascat/d15b.ascat"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2871"|"D15B calved from D15 in January 2016."||"EONET_2871"|"Iceberg D15B"|"NATICE"|"http://www.natice.noaa.gov/pub/icebergs/Iceberg_Tabular.csv"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2871"|"D15B calved from D15 in January 2016."||"EONET_2871"|"Iceberg D15B"|||"2016-02-01T00:00:00Z"||"Point"||81.633|-67.0||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2871"|"D15B calved from D15 in January 2016."||"EONET_2871"|"Iceberg D15B"|||"2017-12-01T00:00:00Z"||"Point"||81.76|-67.08||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2871"|"D15B calved from D15 in January 2016."||"EONET_2871"|"Iceberg D15B"|||||||||"seaLakeIce"|"Sea and Lake Ice"
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2870"|"D15A calved from D15 in January 2016."||"EONET_2870"|"Iceberg D15A"|"BYU_ICE"|"http://www.scp.byu.edu/data/iceberg/ascat/d15a.ascat"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2870"|"D15A calved from D15 in January 2016."||"EONET_2870"|"Iceberg D15A"|"NATICE"|"http://www.natice.noaa.gov/pub/icebergs/Iceberg_Tabular.csv"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2870"|"D15A calved from D15 in January 2016."||"EONET_2870"|"Iceberg D15A"|||"2016-01-31T00:00:00Z"||"Point"||81.9167|-66.7||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2870"|"D15A calved from D15 in January 2016."||"EONET_2870"|"Iceberg D15A"|||||||||"seaLakeIce"|"Sea and Lake Ice"
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2880"|||"EONET_2880"|"Iceberg A64"|"BYU_ICE"|"http://www.scp.byu.edu/data/iceberg/ascat/a64.ascat"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2880"|||"EONET_2880"|"Iceberg A64"|"NATICE"|"http://www.natice.noaa.gov/pub/icebergs/Iceberg_Tabular.csv"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2880"|||"EONET_2880"|"Iceberg A64"|||"2014-07-23T00:00:00Z"||"Point"||-61.0599|-69.3447||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2880"|||"EONET_2880"|"Iceberg A64"|||"2015-12-08T00:00:00Z"||"Point"||-60.0583|-69.7197||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2880"|||"EONET_2880"|"Iceberg A64"|||||||||"seaLakeIce"|"Sea and Lake Ice"
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2734"|||"EONET_2734"|"Iceberg A23A"|"BYU_ICE"|"http://www.scp.byu.edu/data/iceberg/ascat/a23a.ascat"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2734"|||"EONET_2734"|"Iceberg A23A"|"NATICE"|"http://www.natice.noaa.gov/pub/icebergs/Iceberg_Tabular.csv"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2734"|||"EONET_2734"|"Iceberg A23A"|||"2011-08-30T00:00:00Z"||"Point"||-41.4727|-75.8853||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2734"|||"EONET_2734"|"Iceberg A23A"|||||||||"seaLakeIce"|"Sea and Lake Ice"
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2736"|||"EONET_2736"|"Iceberg B22A"|"BYU_ICE"|"http://www.scp.byu.edu/data/iceberg/ascat/b22a.ascat"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2736"|||"EONET_2736"|"Iceberg B22A"|"NATICE"|"http://www.natice.noaa.gov/pub/icebergs/Iceberg_Tabular.csv"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2736"|||"EONET_2736"|"Iceberg B22A"|||"2011-08-30T00:00:00Z"||"Point"||-108.5265|-74.2006||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2736"|||"EONET_2736"|"Iceberg B22A"|||||||||"seaLakeIce"|"Sea and Lake Ice"
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2876"|||"EONET_2876"|"Iceberg C15"|"BYU_ICE"|"http://www.scp.byu.edu/data/iceberg/ascat/c15.ascat"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2876"|||"EONET_2876"|"Iceberg C15"|"NATICE"|"http://www.natice.noaa.gov/pub/icebergs/Iceberg_Tabular.csv"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2876"|||"EONET_2876"|"Iceberg C15"|||"2011-08-30T00:00:00Z"||"Point"||146.7084|-67.6323||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2876"|||"EONET_2876"|"Iceberg C15"|||"2012-09-30T00:00:00Z"||"Point"||146.3216|-67.1938||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2876"|||"EONET_2876"|"Iceberg C15"|||"2015-01-08T00:00:00Z"||"Point"||145.4999|-66.8472||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2876"|||"EONET_2876"|"Iceberg C15"|||"2015-02-06T00:00:00Z"||"Point"||144.2684|-66.6613||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2876"|||"EONET_2876"|"Iceberg C15"|||"2015-02-18T00:00:00Z"||"Point"||143.1912|-66.5038||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2876"|||"EONET_2876"|"Iceberg C15"|||"2017-12-01T00:00:00Z"||"Point"||143.36|-66.25||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2876"|||"EONET_2876"|"Iceberg C15"|||||||||"seaLakeIce"|"Sea and Lake Ice"
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2878"|||"EONET_2878"|"Iceberg B09B"|"BYU_ICE"|"http://www.scp.byu.edu/data/iceberg/ascat/b09b.ascat"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2878"|||"EONET_2878"|"Iceberg B09B"|"NATICE"|"http://www.natice.noaa.gov/pub/icebergs/Iceberg_Tabular.csv"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2878"|||"EONET_2878"|"Iceberg B09B"|||"2011-08-30T00:00:00Z"||"Point"||143.3638|-66.366||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2878"|||"EONET_2878"|"Iceberg B09B"|||"2013-04-08T00:00:00Z"||"Point"||142.6649|-66.7354||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2878"|||"EONET_2878"|"Iceberg B09B"|||"2018-01-12T00:00:00Z"||"Point"||143.39|-66.37||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2878"|||"EONET_2878"|"Iceberg B09B"|||||||||"seaLakeIce"|"Sea and Lake Ice"
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2879"|||"EONET_2879"|"Iceberg D20A"|"BYU_ICE"|"http://www.scp.byu.edu/data/iceberg/ascat/d20a.ascat"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2879"|||"EONET_2879"|"Iceberg D20A"|"NATICE"|"http://www.natice.noaa.gov/pub/icebergs/Iceberg_Tabular.csv"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2879"|||"EONET_2879"|"Iceberg D20A"|||"2011-08-30T00:00:00Z"||"Point"||36.9008|-69.2625||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2879"|||"EONET_2879"|"Iceberg D20A"|||"2017-12-01T00:00:00Z"||"Point"||36.37|-68.94||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2879"|||"EONET_2879"|"Iceberg D20A"|||||||||"seaLakeIce"|"Sea and Lake Ice"
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2997"|||"EONET_2997"|"Iceberg C21B"|"BYU_ICE"|"http://www.scp.byu.edu/data/iceberg/ascat/c21b.ascat"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2997"|||"EONET_2997"|"Iceberg C21B"|"NATICE"|"http://www.natice.noaa.gov/pub/icebergs/Iceberg_Tabular.csv"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2997"|||"EONET_2997"|"Iceberg C21B"|||"2011-08-30T00:00:00Z"||"Point"||96.18|-64.9955||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_2997"|||"EONET_2997"|"Iceberg C21B"|||||||||"seaLakeIce"|"Sea and Lake Ice"
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_980"|||"EONET_980"|"Fuego Volcano, Guatemala"|"CEMS"|"http://emergency.copernicus.eu/mapping/list-of-components/EMSR289"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_980"|||"EONET_980"|"Fuego Volcano, Guatemala"|"EO"|"https://earthobservatory.nasa.gov/NaturalHazards/event.php?id=91672"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_980"|||"EONET_980"|"Fuego Volcano, Guatemala"|"GDACS"|"http://www.gdacs.org/report.aspx?eventtype=VO&amp;eventid=512"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_980"|||"EONET_980"|"Fuego Volcano, Guatemala"|"IDC"|"https://disasterscharter.org/web/guest/-/volcano-in-guatemala-activation-576-"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_980"|||"EONET_980"|"Fuego Volcano, Guatemala"|"NASA_DISP"|"https://disasters.nasa.gov/mount-fuego-eruption-2018"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_980"|||"EONET_980"|"Fuego Volcano, Guatemala"|"ReliefWeb"|"https://reliefweb.int/disaster/vo-2018-000066-gtm"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_980"|||"EONET_980"|"Fuego Volcano, Guatemala"|"SIVolcano"|"http://volcano.si.edu/volcano.cfm?vn=342090"||||||||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_980"|||"EONET_980"|"Fuego Volcano, Guatemala"|||"2002-01-04T00:00:00Z"||"Point"||-90.88|14.473||
"https://eonet.sci.gsfc.nasa.gov/api/v3/events/EONET_980"|||"EONET_980"|"Fuego Volcano, Guatemala"|||||||||"volcanoes"|"Volcanoes"
